sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 56
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

1,56,257.22,8071.50,3662.23,3674.06,735.21,427.07,1.97,0.00
2,56,277.62,8437.88,3849.13,4033.53,555.23,669.89,2.03,0.00
3,56,325.99,8961.86,4114.94,4194.93,651.99,746.32,0.00,0.00
4,56,327.01,9311.19,4236.09,4421.09,654.01,694.45,0.00,0.00
5,56,309.98,9391.47,4263.76,4507.75,619.97,682.06,0.00,0.00
6,56,333.99,8709.76,3951.89,4089.89,667.98,719.92,1.00,0.00
7,56,307.02,8824.44,4030.20,4180.21,614.03,719.92,1.00,0.00
8,56,369.03,10457.72,4784.33,4935.34,738.05,707.07,2.00,0.00
9,56,352.97,10401.24,4711.66,4983.64,705.95,646.19,2.00,0.00
10,56,350.01,10451.23,4768.11,4983.11,700.02,682.06,4.00,0.00
11,56,361.05,10252.54,4657.70,4872.73,722.11,669.89,2.00,0.00
12,56,325.93,10159.76,4624.98,4882.92,651.86,601.29,3.00,0.00
13,56,322.08,8976.19,4074.99,4257.04,644.16,682.06,1.00,0.00
14,56,371.01,9896.16,4523.07,4631.07,742.01,601.29,3.00,0.00
15,56,341.96,10156.82,4624.46,4848.44,683.92,612.21,2.00,0.00
16,56,368.02,10488.63,4761.29,4991.30,736.04,669.89,0.00,0.00
17,56,493.00,13650.89,6217.95,6446.95,985.99,502.20,2.00,0.00
18,56,533.99,14950.62,6844.83,7037.82,1067.97,520.62,2.00,0.00
19,56,567.01,15690.16,7133.07,7423.08,1134.01,458.96,1.00,0.00
20,56,573.98,17750.41,8082.73,8519.72,1147.96,450.77,4.00,0.00
21,56,662.99,19755.69,9027.86,9401.85,1325.98,397.39,2.00,0.00
22,56,606.95,16716.73,7602.42,7900.40,1213.91,397.39,4.00,0.00
23,56,697.98,20174.54,9130.79,9647.78,1395.97,383.33,1.00,0.00
24,56,753.04,22566.05,10358.48,10701.50,1506.07,363.18,5.00,0.00
25,56,739.98,20201.55,9221.79,9499.79,1479.97,314.45,4.00,0.00
26,56,784.00,21746.89,9900.95,10277.95,1567.99,297.92,4.00,0.00
27,56,736.00,21732.09,9917.04,10343.04,1472.01,363.18,2.00,0.00
28,56,752.01,20279.36,9186.16,9589.17,1504.03,356.70,1.00,0.00
29,56,853.97,24198.10,11090.59,11399.58,1707.94,272.27,3.00,0.00
30,56,832.04,23461.03,10699.47,11097.49,1664.07,337.94,4.00,0.00
31,56,954.99,26802.73,12238.87,12653.87,1909.98,118.92,3.00,0.00
32,56,898.14,25496.86,11634.76,12068.83,1793.27,267.41,8.00,0.00
33,56,917.90,25464.30,11607.77,12017.73,1838.81,240.02,4.00,0.00
34,56,888.95,25546.47,11648.30,12120.28,1777.89,308.84,4.00,0.00
35,56,982.97,29129.97,13309.53,13854.51,1965.93,287.38,3.00,0.00
36,56,907.08,25973.19,11822.99,12336.04,1814.15,244.38,2.00,0.00
37,56,935.93,26188.09,11961.13,12355.10,1871.86,287.38,3.00,0.00
38,56,905.04,25748.13,11642.51,12295.54,1810.08,292.60,6.00,0.00
39,56,1038.99,29657.61,13511.82,14067.81,2077.97,231.53,3.00,0.00
40,56,1005.89,28243.84,12891.56,13340.51,2011.77,277.21,2.00,0.00
41,56,830.10,23513.76,10760.26,11093.30,1660.19,257.95,5.00,0.00
42,56,815.00,23770.95,10892.98,11247.98,1630.00,331.91,7.00,0.00
43,56,896.99,25007.67,11401.85,11811.84,1793.98,215.44,2.00,0.00
44,56,902.05,25290.45,11488.66,11997.69,1804.10,257.95,1.00,0.00
45,56,981.91,28904.30,13175.77,13764.72,1963.82,253.35,3.00,0.00
46,56,1037.99,30233.78,13799.90,14357.90,2075.99,244.38,5.00,0.00
47,56,981.18,27653.09,12596.32,13094.41,1962.36,244.38,6.00,0.00
48,56,992.87,27165.42,12374.37,12805.31,1985.74,240.02,6.00,0.00
49,56,1155.99,31839.78,14465.90,15061.90,2311.98,127.81,6.00,0.00
50,56,1062.03,30314.75,13819.34,14371.36,2124.05,150.29,6.00,0.00
51,56,1034.96,28863.80,13184.45,13609.43,2069.91,227.40,3.00,0.00
52,56,1143.02,31981.51,14616.23,15079.24,2286.04,114.72,9.00,0.00
53,56,1140.99,32964.82,15035.92,15646.91,2281.99,114.72,10.00,0.00
54,56,1144.08,32662.16,14870.98,15503.03,2288.15,108.68,6.00,0.00
55,56,1092.00,30778.13,14022.06,14572.06,2184.01,219.36,8.00,0.00
56,56,1186.86,33693.10,15394.22,15925.16,2373.73,196.89,7.00,0.00
57,56,1211.08,34067.26,15601.03,16044.06,2422.16,179.94,7.00,0.00
58,56,1286.00,35890.04,16361.02,16957.02,2572.00,139.85,3.00,0.00
59,56,1188.00,33104.11,15145.05,15583.05,2376.01,204.11,6.00,0.00
60,56,1278.00,36226.07,16556.03,17114.03,2556.01,99.33,6.00,0.00
61,56,1215.98,34292.47,15633.76,16226.75,2431.96,211.60,4.00,0.00
62,56,1526.22,42879.32,19614.89,20211.98,3052.45,132.49,4.00,0.00
63,56,1367.88,38878.48,17736.39,18406.33,2735.75,97.55,2.00,0.00
64,56,1317.97,37844.16,17275.62,17932.60,2635.94,112.67,3.00,0.00
65,56,1445.94,42007.18,19178.17,19937.14,2891.87,82.96,8.00,0.00
66,56,1487.00,40710.11,18538.05,19198.05,2974.01,74.46,4.00,0.00
67,56,1316.00,37788.06,17238.03,17918.03,2632.00,207.82,6.00,0.00
68,56,1395.76,39318.25,17968.91,18557.81,2791.52,108.68,8.00,0.00
69,56,1457.17,41026.69,18690.14,19422.22,2914.33,87.56,4.00,0.00
70,56,1534.04,43554.10,19927.51,20558.52,3068.08,90.78,6.00,0.00
71,56,1322.96,38152.86,17443.48,18063.46,2645.92,130.13,3.00,0.00
72,56,1357.06,37405.72,17048.79,17642.81,2714.13,219.36,8.00,0.00
73,56,1646.93,46362.97,21220.07,21849.04,3293.86,101.13,7.00,0.00
74,56,1482.06,43025.69,19660.77,20400.80,2964.12,139.85,4.00,0.00
75,56,1412.01,41164.18,18836.08,19504.09,2824.01,173.58,1.00,0.00
76,56,1511.94,42482.39,19446.26,20012.24,3023.89,164.45,4.00,0.00
77,56,1595.86,46184.01,21110.18,21882.11,3191.72,118.92,11.00,0.00
78,56,1717.17,48082.70,21956.14,22692.22,3434.34,110.66,12.00,0.00
79,56,1517.05,42650.36,19437.62,20178.64,3034.10,144.97,6.00,0.00
80,56,1408.87,40317.25,18359.29,19140.22,2817.74,173.58,3.00,0.00
81,56,1467.82,42421.85,19377.65,20108.56,2935.64,153.02,8.00,0.00
82,56,1513.11,41768.06,18998.39,19743.45,3026.22,176.73,12.00,0.00
83,56,1799.24,52694.93,24076.17,25020.29,3598.47,101.13,8.00,0.00
84,56,1667.72,46137.38,21043.53,21758.41,3335.45,123.28,15.00,0.00
85,56,1735.25,48729.14,22247.26,23011.37,3470.51,84.47,11.00,0.00
86,56,1593.67,44677.80,20412.80,21087.66,3177.35,150.29,4.00,0.00
87,56,1733.40,49534.47,22598.23,23460.43,3475.80,139.85,9.00,0.00
88,56,1863.97,53074.09,24174.59,25170.57,3728.94,94.10,6.00,0.00
89,56,1629.04,47297.12,21600.51,22438.53,3258.08,110.66,8.00,0.00
90,56,1709.80,50019.28,22851.39,23748.29,3419.61,118.92,10.00,0.00
91,56,1764.14,49064.80,22444.74,23091.79,3528.27,137.35,6.00,0.00
92,56,1791.10,50199.82,22915.29,23702.33,3582.20,116.80,13.00,0.00
93,56,1698.93,47957.12,21900.14,22659.11,3397.87,139.85,7.00,0.00
94,56,1632.00,47326.96,21543.98,22518.98,3264.00,116.80,5.00,0.00
95,56,1753.01,48578.18,22076.08,22996.09,3506.01,116.80,10.00,0.00
96,56,2048.89,55808.07,25426.67,26283.62,4097.79,87.56,8.00,0.00
97,56,1461.05,41439.48,18921.68,19595.70,2922.10,139.85,5.00,0.00
98,56,1967.99,57565.71,26304.87,27324.86,3935.98,99.33,13.00,0.00
99,56,1838.13,53714.75,24581.72,25456.78,3676.26,95.81,5.00,0.00
100,56,1784.81,51925.48,23722.48,24633.38,3569.62,97.55,9.00,0.00
101,56,1782.02,50390.50,22949.23,23877.24,3564.04,125.52,9.00,0.00
102,56,1753.05,49203.39,22460.63,23236.65,3506.10,101.13,10.00,0.00
103,56,1887.98,53696.36,24505.71,25414.69,3775.95,134.90,8.00,0.00
104,56,1806.08,51507.19,23500.00,24395.04,3612.15,142.39,12.00,0.00
105,56,1965.96,54282.01,24801.55,25548.53,3931.93,94.10,10.00,0.00
106,56,2079.01,56994.20,25982.09,26854.09,4158.01,132.49,12.00,0.00
107,56,1978.00,56212.86,25680.94,26575.94,3955.99,106.75,9.00,0.00
108,56,2018.00,57487.11,26217.05,27234.05,4036.01,118.92,13.00,0.00
109,56,2030.00,56841.03,25868.01,26913.01,4060.00,106.75,5.00,0.00
110,56,2081.00,57864.99,26415.00,27288.00,4162.00,106.75,9.00,0.00
111,56,2267.82,65267.71,29841.58,30890.49,4535.63,94.10,15.00,0.00
112,56,1991.15,57323.42,26174.02,27167.10,3982.31,110.66,11.00,0.00
113,56,2145.00,59121.89,26863.95,27967.95,4289.99,89.16,6.00,0.00
114,56,2053.05,59149.47,26985.67,28057.70,4106.10,87.56,14.00,0.00
115,56,2009.96,58456.83,26669.47,27767.45,4019.92,114.72,13.00,0.00
116,56,2305.00,65325.88,29780.94,30934.94,4609.99,87.56,15.00,0.00
117,56,2140.96,62377.81,28415.46,29680.44,4281.92,92.42,10.00,0.00
118,56,2359.99,67721.74,30900.88,32100.88,4719.98,94.10,12.00,0.00
119,56,2208.05,60886.42,27717.65,28752.67,4416.10,89.16,9.00,0.00
120,56,2400.03,67049.95,30589.43,31660.45,4800.07,78.60,8.00,0.00
121,56,2410.90,69961.09,31921.67,33217.62,4821.80,89.16,11.00,0.00
122,56,2383.90,67315.16,30707.71,31839.66,4767.80,80.03,7.00,0.00
123,56,2350.11,66494.21,30353.46,31440.52,4700.23,90.78,5.00,0.00
124,56,2339.04,66159.03,30128.47,31352.49,4678.07,95.81,9.00,0.00
125,56,2216.95,65329.44,29830.29,31065.26,4433.89,97.55,9.00,0.00
126,56,2399.12,67811.42,30966.56,32046.62,4798.24,84.47,10.00,0.00
127,56,2615.86,73548.15,33560.24,34756.18,5231.73,89.16,13.00,0.00
128,56,2511.07,71534.87,32560.85,33951.89,5022.13,84.47,7.00,0.00
129,56,2577.82,73262.80,33406.63,34700.54,5155.63,64.47,9.00,0.00
130,56,2520.18,70288.09,32078.33,33169.40,5040.37,74.46,7.00,0.00
131,56,2328.36,66317.80,30297.69,31363.39,4656.72,92.42,12.00,0.00
132,56,2619.67,74503.17,33934.73,35329.09,5239.35,90.78,9.00,0.00
133,56,2490.87,70703.37,32259.34,33462.28,4981.74,69.29,15.00,0.00
134,56,2575.01,72820.38,33177.17,34493.18,5150.03,80.03,3.00,0.00
135,56,2431.06,67725.59,30858.72,32004.75,4862.11,89.16,4.00,0.00
136,56,2566.12,73893.32,33710.51,35050.58,5132.23,77.19,12.00,0.00
137,56,2634.97,73162.24,33278.65,34613.64,5269.95,65.65,13.00,0.00
138,56,2548.84,72587.53,33148.96,34340.89,5097.69,82.96,7.00,0.00
139,56,2762.10,78704.96,35920.35,37260.40,5524.21,62.19,11.00,0.00
140,56,2447.08,69425.30,31683.05,32848.09,4894.16,74.46,5.00,0.00
141,56,2623.94,74492.24,34000.20,35244.17,5247.88,73.13,14.00,0.00
142,56,2973.93,85860.96,39224.07,40689.03,5947.86,53.85,8.00,0.00
143,56,2638.11,76145.12,34749.42,36119.48,5276.22,71.83,9.00,0.00
144,56,2980.87,84099.20,38385.26,39752.20,5961.73,55.82,14.00,0.00
145,56,2791.13,78776.54,35913.62,37280.68,5582.25,71.83,11.00,0.00
146,56,2976.03,84448.86,38491.39,40005.41,5952.06,63.32,18.00,0.00
147,56,2741.99,79170.83,36134.92,37551.92,5483.99,69.29,13.00,0.00
148,56,2829.00,81806.96,37413.98,38734.98,5658.00,65.65,17.00,0.00
149,56,3095.92,85014.74,38684.97,40137.93,6191.84,56.84,9.00,0.00
150,56,2926.01,83234.41,37947.19,39435.20,5852.03,61.08,13.00,0.00
151,56,2956.49,84610.06,38704.43,39992.65,5912.98,71.83,14.00,0.00
152,56,3069.51,85844.22,39147.72,40557.49,6139.01,56.84,6.00,0.00
153,56,2722.07,77888.97,35540.90,36903.93,5444.14,62.19,21.00,0.00
154,56,2829.06,79261.57,36158.72,37444.74,5658.11,65.65,15.00,0.00
155,56,3054.96,86354.92,39351.51,40893.49,6109.92,56.84,13.00,0.00
156,56,2857.70,81360.36,37087.06,38557.90,5715.39,69.29,9.00,0.00
157,56,3230.13,92417.63,42244.66,43712.72,6460.25,39.65,13.00,0.00
158,56,3213.10,91399.75,41726.26,43247.30,6426.19,45.79,11.00,0.00
159,56,3275.98,91967.51,41854.78,43560.77,6551.97,46.63,13.00,0.00
160,56,3134.12,88222.34,40173.52,41780.58,6268.24,53.85,19.00,0.00
161,56,3078.95,85166.65,38818.38,40190.36,6157.90,59.99,13.00,0.00
162,56,3076.08,87560.22,39946.01,41462.05,6152.16,52.89,8.00,0.00
163,56,3014.96,84726.93,38620.51,40076.49,6029.92,71.83,6.00,0.00
164,56,2869.04,82980.06,37803.48,39438.51,5738.07,75.82,21.00,0.00
165,56,3028.82,84611.94,38597.69,39956.61,6057.64,63.32,10.00,0.00
